,0,1
4637,우선 배송이 지연된 점 죄송합니다 확인해보니 오늘 배송 출발 스캔 잡혀서 고객분께 예정으로 확인된다고 합니다.,n
4638,아직도 배송 그대로이던 데 택배회사에 전화해봐도 상담원 연결도 안 되고 뭡니까 답변도 달고?,n
4639,하 판매자님이 아무리 일찍 발송하면 뭐 하나요 대한통운이 느림보인데 얘네 또 파업하나요?,n
4640,우체국이길래 샀는데 왜 CJ로 보냅니까?,n
4641,배송 전화 오길래 집에 있냐 물어보길래 있다고 답했더니 벨 눌러서 예 하고 나가는데 5초가 안 걸렸는데 진짜 바로 나 갔더니 물건 바닥에 내버려 두고 그냥 사라지더라?,n
4642,자연을 담은 천연화장품 로키스입니다. 저희 제품을 믿고 구매해주셨는데 택배 관련으로 기분 상하신 점 정말 죄송한 말씀드립니다.,n
4643,낼 선물 주려고 9일 날. 주문한 건데 다른 택배는 이틀 전에 것도 어제 받아보았는데 현대택배 왜 그래요?,n
4644,제가 택배기사분한테 욕을 먹어야 합니까?,n
4645,아니 답변도 없으시고 아직 택배 사조회도 안 되고 뭐 하자는 거예요 진짜 밑에 분처럼 환불 못하게 하려고 하시는 거예요?,n
4646,저희 동네 CJ 택배 직원이 너무 불친절해서 그러는데 혹시 다른 택배사나 아니면 편의점으로 수령 가능할까요?,n
4647,제발 택배사 좀 바꿔주시면 안 되나요?,n
4648,계속 배송 중인데 택배사에 물건을 안 보냈나요?,n
4649,택배 사바 꾸셔야 하는 거 아니에요?,n
4650,CJ 택배는 뭐 하는 회사에요?,n
4651,7일 날 주문했는데 아직도 배송 준비 중이네요 도대체 언제 배송되나요?,n
4652,사진과 다른 중국산을 보내요?,n
4653,프랑스 제품인데 왜 중국에서 배송되는 건가요?,n
4654,제조국이 한국으로 나와 있는데 러시 제품 일본에서 수입한다고 들어서 일본 아니고 한국에서 제조된 거 맞는 거죠?,n
4655,일본 제품 불매로 넘어온 사람들 많을 건 데 국산이라고 하면서 마치 원료 생산 모두 국산인 것처럼 포장하는 사기 아닌가요?,n
4656,방금 구매는 했는데 정품이 아니면 취소해주세요 미국에서 오는 건가요?,n
4657,여기저기가 짜가 많아서 요정품이 맞는 거죠?,n
4658,상품 정보 표시에는 국산이라 되어 있는데 받은 상품엔 중국산이네요. 생산지도 중국이라 쓰여있는데 정확히 안내되어야 하는 거 아닌가요?,n
4659,상품 상세 설명에는 제조국이 프랑스로 되어 있는데 제가 받은 샴푸는 스페인으로 있어요. 어떻게 된 건지요?,n
4660,왜 제 질문엔 답변을 안 해주셨나요?,n
4661,앞서 네 생산지는 최종 공정 과정에 따르기에 중국 표기돼 있으며 터라 발로 사의 제조공장은 생산 상의 인건비 등의 이유로 중국에 있음으로 표기가 되어 있습니다.,n
4662,옥천이라고 하셨는데 어제부턴 또 옥천에 더 이상 움직이지도 않고 환불도 바로 안 되고 주말인데 오늘 도착하는 건지 아님 전 입고 고 그런 거 모르겠으니 환불해주세요 예정 날짜 못 지킨 건 그쪽 아닌가요?,n
4663,"사장님, 이번 주에는 배송 가능한 거죠?",n
4664,이럴 거면 나가서 하나 사 왔네요 목요일에 받을 수 있다면서 요 안 왔는걸요?,n
4665,스킨은 재고 확인 후보 내준 대서 기다렸더니 대체 언제 보내주시는 거예요?,n
4666,수건 하나로 상담글을 몇 번이나 남겨야 합니까?,n
4667,1월 1일 주문했는데 전화 거절하심 어디서 :: 업체 택배 모두 거절이 네 열이 <span class='violet_text'>무쉰낼 이 주말인데 이게 뭐야? 얼른 보내주세요,n
4668,3일째 배송 안 되어는 대외 지연배상 주시죠?,n
4669,좀 빨리 보내주실 수 없나요?,n
4670,저기 요인 간 적으로 배송 좀 빨리해주시죠?,n
4671,밑에 결제하고 문의 글 남겼는데 확인도 안 하고 어떻게 되는 건가요?,n
4672,아니 10일이 다 되도록 안 보내는 건 너무 심한데요?,n
4673,16일부터 배송된다면 아 진짜 더 빨리는 못 보냅니까?,n
4674,수요일 이번 주 최소 목요일 전까지 배송 안 되면 상품 취소하려고 하는데 욤? 오늘까지 답변 없으시면 주문 취소할 게 욤,n
4675,아직 배송 준비 중? 빨리빨리 빨리 좀 보내주세요,n
4676,<span class='violet_text'>발송지연톡을 받았는데 언제 올 건지 궁금하네요 설마 이런 식으로 주문받고 장난하시는 건 아니겠죠?,n
4677,14일까지 기다릴 수 없으니까요 사은품이랑 물건 잘 확인하고 보내주세요 그리고 왜 답변을 누구 건하고 건 안 합니까?,n
4678,주문상 세 페이지엔 1월 31일 도착이라 되어 있는데 아직 상품 준비 중이면 어떡하죠?,n
4679,분명 구매 정보에 추가 구성으로 염색 약 1개 추가하여 6개 보내주시는 거 아닌가요?,n
4680,아니 저기요?,n
4681,저 살 따 분명 파우치 증정이었는데 왜 안 온 거죠?,n
4682,저 4장 샀는데 왜 졸라 탑은 안 보내주세요?,n
4683,"지금 배송 상품 뜯어서 확인해보니다 는데, 리무버스틱이 2개가 아니라 하나만 왔어요 뭐죠?",n
4684,사과하고 끝인가요 오늘 주문하면 내일 도착으로 해놨으면서 다른 보상은 없나요?,n
4685,옆집 언니랑 한 세트씩 주문했는데 그럼 총 6개가 와야는 거 아닌가요?,n
4686,5+1이라고 분명 쓰여있고 무슨 샴푼지 뭔지도 준다고 되어 있던 데 누런 박스에 염색약 다섯 개만 담아 보내셨네요. 어떻게 처리해 주실 건가요?,n
4687,1세트가 안 왔어요?,n
4688,아니 제가 염색약이 잘 왔는지 잘못 확인 안 해서 제 착오도 있다고요?,n
4689,블러셔 주문했는데 왜 쉐딩을 보냈죠?,n
4690,미쳤어요?,n
4691,<span class='violet_text'>헐장난 하나요?,n
4692,일 때문에 바빠서 못 봤는데 다시 확인해보니까 탑 코트도 안 왔어요 물량 제대로 확인해서 보내 주십니까?,n
4693,확인 안 하시고 배송 보내신 건가요?,n
4694,12월 10일에 구매했는데 운송장만 띄어놓고 일주일이 돼도 위치가 변하지 않네 요배송은 언제 오는 건가요?,n
4695,뭐 이 딴 데가 다 있어?,n
4696,저 기요 복부 용이 안 왔다고요 답글도 안다네 지금 <span class='violet_text'>먹튀임?,n
4697,저 두 팩만 달랑 2개 왔어요 택배비가 아깝네요 택량 싸 구려 팩 2개가 오다니 사람하고 장난칩니까?,n
4698,제품이 2개 배송됐습니다. 3+1이면 4개 아닌가요?,n
4699,비누가 17개밖에 안 왔어요. 어찌해야 하나요?,n
4700,제품을 구매해 주셔서 감사드리며 누락 상품으로 불편을 끼쳐 죄송합니다.,n
4701,케이스도 사이즈도 똑같이 생겨서 손에 발라보고 스크럽인지 알게 된 상황인데 장난하나요?,n
4702,사은품 땜에 여기서 주문한 건데 왜 하나도 없죠?,n
4703,문의하셔서 감사합니다. 확인해보고 사은품만 별도로 보내드리겠습니다.,n
4704,전화를 받던지 아님 제때 답을 주던 지 이것도 아니고 저것도 그냥 언젠가는 도착하니 기다려라 이거요?,n
4705,아토크림 100미리 증정이라고 써놓고 75미리를 보내시면 어떡하나요?,n
4706,행사 때 리필 원풀 원으로 주문했는데 지금 가격이랑 다 바꿔놓고 하나 보내주는 건 뭔 양아 1 근성입니까?,n
4707,플라스틱 제품이고 날이 추워 얼 텐데 뽁뽁이 하나 없이 신문지 한 장 딸 랑 깔고 배송하면 어떡합니까?,n
4708,장난하나?,n
4709,택배가 아무리 늦어져도 그렇지 이건 좀 아니지 않나요?,n
4710,다른 걸 보내면 먼저 연락을 주고 보내셔야 되는 거 아닌가요?,n
4711,상품설명에는 샘플 주는 걸로 되어 있는데 택배 상자에는 본품만 있어요 어떻게 된 건가요?,n
4712,빠뜨리신 추가 구매품 보내신 다 더니 대체 언제쯤 보내주는 건가요?,n
4713,배송했단 문자는 거짓입니까?,n
4714,상품 3개 샀는데 사은품 아이브로 안 왔습니다. 누락된 거 보내주실 수 있으실까요?,n
4715,저 기요 오늘 배송받아 고 뚜껑 열었는데 왜 바르는 솔은 없고 플라스틱만 잇죠?,n
4716,확인 안 하시고 배송 보내신 건가요?,n
4717,배송 추적을 해보니 상품이 광주로 온 배송됐다가 다시 대전으로 분류? 되어 갔네요. 제품상에는 이상 없는 거겠죠?,n
4718,35매 구입했는데 추가 3장이 안 왔습니다?,n
4719,네이비 시켰는데 왜 스카이로 왔나요?,n
4720,헐 편지 봉투에 1개만 종이 곽에 넣어져서 왔네요. 3개 주문했는데. 어찌 된 일인가요?,n
4721,저번에 한 개 안 왔다고 했는데 배송 완료라고 되어 있네요?,n
4722,몇 번 구매한 거 같은 대매번 그러네요?,n
4723,100ML로 두 개 주문했는데 배송 와서 하나를 뜯어보니 50ML로 개가 왔네요. 배송비까지 드려서 선물할 거랑 쓸 걸 시켰는데 이게 뭔가요?,n
4724,주문한 지 일주일 됐는데 안 오길래 택배회사 전화했더니 배송 중에 제품 파손돼서 업체한테 연락을 다시 했다는데. 이런 경우엔 택배회사든 판매자님이든 저한테 문자든 전화든 해서 이러이러해서 늦어집니다라고 연락 줘야 하는 거 아닌가요?,n
4725,올인원 1+1세트 2개 주문했는데 왜 1세트만 배송된 거죠?,n
4726,29일 배송되기 전 취소 신청했는데 마음대로 신청 반려하고 보내 시네요 최소한 따로 연락을 주셔야는 거 아닌가요?,n
4727,아니 S4 제품으로 보내주겠다고 하시곤 다른 걸 보내주면 어떻게 합니까?,n
4728,밑에도 썼는데요 저 5종 시켰는데 3종 시킨 걸로 착각하시고 이렇게 보낸 건가요?,n
4729,사은품 팔레트 안 왔는데요?,n
4730,도착했다고 문자는 와 있는데 집 앞에 택배는 없고 기사님은 문자도 씹고 연락도 없으시네요 이럴 경우 어떻게 해야 하나요?,n
4731,아직 받지도 않았는데 배송 완료가 뜨네요?,n
4732,아니 헤어 끈만 오면 어떡하죠?,n
4733,거품 용기 왜 안 들어 있는 건가요?,n
4734,배송 조회가 계속 안 되는데. 이럴 거면 어제 취소 처리했어야지 이게 뭐 하자는 겁니까?,n
4735,아니 왜 두 개시 켰는데 랩 하나가 누락되어서 오는 거죠?,n
4736,배송 중 다 터져서 택배사에서 판매자분에게 다시 보내다고 요청했다는 데 맞나요?,n
4737,너무 한 거 아닙니까?,n
4738,저기요 저 금 통 분명히 도널드로 주는 걸로 되어 있어서 주문했고 제가 문의까지 남겼는데 <span class='violet_text'>출고랫다고까지 답변 받았는 디 왜 미키로 와요?,n
4739,왜 상품이 엉뚱한 곳으로 가서 배송 완료되어 있나요?,n
4740,사은품 <span class='violet_text'>헤어젤왜 안 보내셨나요?,n
4741,여기 염색약은 랜덤인가요?,n
4742,배송 전에 확인 안 하고 보내나요?,n
4743,"왜 티트리가 아닌 시키지 않은 비타민이 왔으며, 팩도 구 세트는 오지 건가요?",n
4744,배송 잘 못하신 듯 마포구인데 왜 은평구에 물품이 가 있나요?,n
4745,일부러 만든 상황이 아니지만 13일 날 구매한 물건이 아직도 배송이 덜 되었고 당신들 물건 잘못 배송된 거 오지도 않았는데 내놓으라는 건 뭐냐고요?,n
4746,사은품 오거나이저 왜 안 보내줘요?,n
4747,흰색 펌프 누가 검정 병에 흰색을 씁니까?,n
4748,어머 어이없네요?,n
4749,택배가 왔는데 다우니가 뚜껑이 터져 박스가 젖을 정도로 그렇게 문 앞에 놓여 있네요 이런 경우 어디서 보상을 해주나요?,n
4750,어떻게 된 거죠?,n
4751,사은품은 왜 안 오는 건가요?,n
4752,"지금 20년 2월이 다 되어 가는데 9월, 10월까지 인 제품을 보내면 어떡합니까?",n
4753,헐 계량컵인 요?,n
4754,물건이 안 왔는데 왜 배송 완료라고 떠요?,n
4755,오늘 왔는데 증정용 리무버는 왜 같이 안 오나요?,n
4756,제품 구매 후 1+1 제품이 하나 만 와서 전화드렸었는데 보내주신다고 하셨는데 보내셨는지요?,n
4757,"후 굳세라에 멀 전이랑 크림 주문했는데 <span class='violet_text'>레스온크림, 에멀션 배송해주시더니 이제는 왜 굳세어에 전만 보내주신 거죠?",n
4758,발송한 거도 아니면서 왜 저래도 잇죠?,n
4759,다른 건 다 왔는데 이것만 안 옴 배송 조회도 되네 언제 와?,n
4760,배송도 일주일 넘게 기다렸는데 뽁뽁이 도 로션 밑에 하나 까는 둥 마는 등 보통 펌핑 제품은 제품 전체에 포장해서 안 터지게 해야 되는 게 정상 아닌가요?,n
4761,둘 다 수령했다고요?,n
4762,소비자 우롱하는 것도 아니고 뭐 하시는 건지 주신다고 하셨으니 약속대로 보내주시길 바랍니다. 언제 보내주실 건가요?,n
4763,아니 정말 확인 안 하시나요?,n
4764,제가 볼 땐 상품 분실 같거든요?,n
4765,물건은 잘못 보내놓고 맞교환해준다고 하더니 물건 보낸 지가 언젠데 물건을 보내지도 않아요?,n
4766,아니 재구매 눌러서 배송받았는데 왜 전에 시킨 건 투명 용기인데 지금 백색 용기가 왔죠?,n
4767,헐 블랙 주문했는데 와 인색 개봉해버리고 색상을 봐서 어쩔 수 없지 하고 판매자님 문자 주셔서 답글 달러 왔는데 모든 구매자들에게 와인색 보내놓고 사과 메시지 보내 신건 가봐요?,n
4768,제 상품이 왜 부산으로 가 있나요?,n
4769,번 받은 적이 없는 더 발송 완료라니요?,n
4770,어찌 된 건가요?,n
4771,더 샘 꺼시켰는데에 뛰든 뭔 스틱으로 잘못 배송 와서 반품 보낼라니까 포장하라는 데 애초에 비닐봉지에 잘 뜯기는 것도 아니고 접착 부분 다 찢어지게끔 떨어져서 왔던 봉투 버렸는데 이 코딱지만 한 거 넣을 상자도 없고 뭐 어쩌란 거예요?,n
4772,염색약을 내추럴 1개 뉴브라운 주문하였는데 만 2개 왔습니다 어떻게 해야 하나요?,n
